Description,Price,Rating,ReviewCount,Url
Dell Inspiron 5593 Laptop Intel(R) Core (TM) i5-1035G1 256GB M.2 PCIe NVMe Solid State Drive 8GB DDR4 Windows 10 Home,$739.00,5.0 out of 5 stars,1,https://www.amazon.com//Dell-Inspiron-5593-i5-1035G1-Windows/dp/B08HTZT6TD/ref=sr_1_2885?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2885
"LG Gram 14Z90P Laptop 14"" Ultra-Lightweight, IPS WUXGA (1920 x 1200), Intel Evo 11th gen CORE i7 , 16GB RAM, 512GB SSD, Windows 11 Home, 22.5 Hour Battery, Alexa Built-in, 2X USB-C, HDMI - Silver","$1,499.99",nan,nan,https://www.amazon.com//LG-14Z90P-Ultra-Lightweight-Windows-Battery/dp/B09G1S4NBQ/ref=sr_1_2886?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2886
"LG Gram 14Z90P Laptop 14"" Ultra-Lightweight, (1920 x 1200), Intel Evo 11th gen CORE i7 , 16GB RAM, 512GB SSD, Windows 11 Home, 72 Wh Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Black","$1,346.99",nan,nan,https://www.amazon.com//LG-14Z90P-Ultra-Lightweight-Windows-Battery/dp/B09G1Q5VN6/ref=sr_1_2887?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2887
"Dell Precision 7710 17.3 inches Laptop, Core i7-6820HQ 2.7GHz, 16GB RAM , 512GB Solid State Drive, Windows 10 Pro 64Bit, CAM, (Renewed)",nan,nan,nan,https://www.amazon.com//Dell-Precision-i7-6820HQ-Certified-Refurbished/dp/B07YQBMZQ4/ref=sr_1_2888?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2888
"Acer Nitro 5 AN515-45-R92M, AMD Ryzen 7 5800H, RTX 3060 GPU, 15.6"" FHD 144Hz Display, 16GB DDR4, 512GB NVMe SSD, WiFi 6, RGB Backlit Keyboard with Acer NKB810 Nitro Backlit Gaming Keyboard","$1,359.98",nan,nan,https://www.amazon.com//Acer-AN515-45-R92M-Display-Backlit-Keyboard/dp/B097DRGMYC/ref=sr_1_2889?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2889
"2021 HP Business Laptop 14"" HD AMD Athlon Silver 3050U Radeon Graphics 16GB DDR4 512GB SSD Webcam WiFi Bluetooth RJ-45 LAN USB C HDMI Windows 10 Pro w/ RE Accessories",nan,nan,nan,https://www.amazon.com//HP-Business-Graphics-Bluetooth-Accessories/dp/B0964FYPXJ/ref=sr_1_2890?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2890
"Dell Vostro 7590 15.6"" Full HD Screen Laptop, Intel Core i7-9750H Up to 4.5GHz, NVIDIA GeForce GTX 1050, 16GB DDR4 RAM, 512GB PCIe SSD, Wireless-AC, HDMI, USB Type-C, USB 3.1, Windows 10 Pro, Gray","$1,359.00",3.0 out of 5 stars,2,https://www.amazon.com//Dell-i7-9750H-GeForce-Wireless-AC-Windows/dp/B081ZCQM7N/ref=sr_1_2891?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2891
"Dell Latitude 3420, 14 inch HD Non Touch Laptop - Intel Core i5-1135G7, 8GB DDR4 RAM, 500GB 7200 RPM SATA HD, Intel Iris Xe Graphics, Windows Pro - Black (Latest Model)",$806.29,nan,nan,https://www.amazon.com//Dell-Latitude-3420-Touch-Laptop/dp/B094YYVH7H/ref=sr_1_2892?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2892
"Dell Latitude 7280 12.5"" Laptop, Intel Core i7 6600U 2.6Ghz, 16GB DDR4, 1TB NVMe PCIe M.2 SSD, 1080p FHD, USB C Thunderbolt 3, HDMI, Webcam, Windows 10 Pro (Renewed)",$689.99,nan,nan,https://www.amazon.com//Dell-Latitude-7280-Thunderbolt-Windows/dp/B09J69ZKTT/ref=sr_1_2893?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2893
"Dell Latitude 7490 14"" Laptop, Intel Core i7 8650U 1.9Ghz, 8GB DDR4, 1TB M.2 SSD, FHD 1080p, Thunderbolt 3, HDMI, Webcam, Windows 10 Pro (Renewed)",$734.99,nan,nan,https://www.amazon.com//Dell-Latitude-7490-Thunderbolt-Windows/dp/B095TWL8J6/ref=sr_1_2894?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2894
"Dell XPS9360-7336SLV 13.3"" Laptop (7th Generation Intel Core i7, 16GB RAM, 512 GB SSD, Silver)","$1,799.33",3.5 out of 5 stars,225,https://www.amazon.com//Dell-XPS9360-7336SLV-Laptop-Generation-Silver/dp/B01LQTXDKC/ref=sr_1_2895?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2895
"Razer Blade Stealth 13 Ultrabook Laptop: Intel Core i7-8565U 4-Core, NVIDIA GeForce MX150, 13.3"" FHD 1080p, 16GB RAM, 256GB SSD, CNC Aluminum, Chroma RGB Lighting, Thunderbolt 3, Black","$1,999.11",4.1 out of 5 stars,418,https://www.amazon.com//Razer-Blade-Stealth-Gaming-Laptop/dp/B07L39PH24/ref=sr_1_2896?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2896
"HP Stream Pro 11 11.6"" LED Notebook - Intel Celeron N2840 2.16 GHz - Silver",nan,3.1 out of 5 stars,7,https://www.amazon.com//HP-Stream-Pro-11-6-Notebook/dp/B00R59E5M8/ref=sr_1_2897?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2897
"Dell Inspiron i3793 17.3"" LED Full HD Laptop - 10th Gen Intel Core i7-1065G7 4-Core up to 3.90 GHz CPU, 64GB DDR4 RAM, 2TB SSD, 2GB NVIDIA GeForce MX230 Graphics, Windows 10 Home (64-bit)",nan,4.8 out of 5 stars,8,https://www.amazon.com//Dell-Inspiron-i3793-LED-Backlit-Laptop/dp/B082Z92TYH/ref=sr_1_2898?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2898
"Apple MacBook Pro 13.3"" with Retina Display, M1 Chip with 8-Core CPU and 8-Core GPU, 16GB Memory, 1TB SSD, Space Gray, Late 2020","$1,899.00",4.7 out of 5 stars,25,https://www.amazon.com//Apple-MacBook-Pro-Retina-Display/dp/B092CNLS29/ref=sr_1_2899?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2899
"2020 Newest HP Spectre x360: 11th Gen Core i7-1165G7, 13.5"" OLED 3K2K Touch Display, 1TB SSD, 16GB RAM, Intel Evo Platform, 32GB Optane",nan,4.7 out of 5 stars,7,https://www.amazon.com//2020-Newest-HP-Spectre-x360/dp/B08NYZ4WMS/ref=sr_1_2900?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2900
"Lenovo IdeaPad , 14.0"" FHD IPS 300 nits, Ryzen 5 4500U, AMD Radeon Graphics, 8GB, 256GB SSD, Win 10 Home",$559.99,nan,nan,https://www.amazon.com//Lenovo-IdeaPad-Ryzen-Radeon-Graphics/dp/B08DFBPRK6/ref=sr_1_2901?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2901
"2020 Asus Zenbook Flip 14"" FHD (1920x1080) Touch 2-in-1 Nano-Edge Business Laptop (Intel Quad Core i7-8565U, 16GB RAM, 512GB PCIe M.2 SSD) Backlit, Fingerprint, Type-C, Windows 10 Home",nan,nan,nan,https://www.amazon.com//Flip-14-1920x1080-Nano-Edge-Fingerprint/dp/B083K8LF4R/ref=sr_1_2902?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2902
"2021 Newest Lenovo V15 Business Laptop, 15.6"" Full HD Display, Intel Core i5-1035G1, Intel UHD Graphics, Webcam, Windows 10 Pro, WOOV Accessories (12GB RAM | 256GB SSD | 1TB HDD)",nan,nan,nan,https://www.amazon.com//Lenovo-V15-Business-i5-1035G1-Accessories/dp/B097QHWMBS/ref=sr_1_2903?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2903
"2021 Dell Inspiron 13 7000 2-in-1 13.3"" Full HD 1080p Touchscreen Laptop, Intel Core i5-10210U Processor, 8GB RAM, 512GB SSD + 32GB Optane, Backlit Keyboard, Windows 10, Silver, W/ IFT Accessories",nan,4.5 out of 5 stars,6,https://www.amazon.com//Dell-Touchscreen-i5-10210U-Processor-Accessories/dp/B08P8D8CY8/ref=sr_1_2904?dchild=1&keywords=laptop&qid=1634974021&s=pc&sr=1-2904
"2019 Newest Lenovo 2-in-1 11.6"" HD IPS TouchScreen LED-Backlight Chromebook | MediaTek MT8173c 2.1 GHz Quad-Core | 4GB RAM | 32GB EMMC | SD Memory Card Can Up to 128GB SSD | Chrome OS | Blizzard White",$299.99,4.4 out of 5 stars,345,https://www.amazon.com//Lenovo-TouchScreen-LED-Backlight-Chromebook-Quad-Core/dp/B07KRD75WC/ref=sr_1_2905?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2905
"Dell Latitude 7490 14"" Laptop, Intel Core i7 8650U 1.9Ghz, 16GB DDR4, 1TB M.2 NVMe PCIe SSD, FHD 1080p, Thunderbolt 3, HDMI, Webcam, Windows 10 Pro (Renewed)",$784.99,nan,nan,https://www.amazon.com//Dell-Latitude-7490-Thunderbolt-Windows/dp/B095TS7NW9/ref=sr_1_2906?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2906
"Acer Predator Triton 500 Thin & Light Gaming Laptop, Intel Core i7-8750H, GeForce RTX 2080 Max-Q, 15.6"" Full HD 144Hz 3ms G-Sync IPS Display, 32GB DDR4, 1TB PCIe NVMe SSD RAID 0, RGB KB, PT515-51-765U",nan,3.8 out of 5 stars,98,https://www.amazon.com//Acer-Predator-i7-8750H-GeForce-PT515-51-765U/dp/B07NDYSV5W/ref=sr_1_2907?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2907
"MSI GL62M 7RD-1407 15.6"" Full HD Thin and Light Performance Gaming Laptop i5-7300HQ GTX 1050 2G 8GB 256GB SSD Win10 SteelSeries Keys,Black",$974.20,4.4 out of 5 stars,232,https://www.amazon.com//MSI-GL62M-7RD-1407-Performance-SteelSeries/dp/B072QT88DG/ref=sr_1_2908?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2908
"Zenbook 14: Ryzen 5 5500U, 256GB SSD, 8GB RAM, 14"" Full HD, GeForce MX450",nan,4.0 out of 5 stars,1,https://www.amazon.com//Zenbook-14-Ryzen-5500U-GeForce/dp/B097QCJZGL/ref=sr_1_2909?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2909
"HP Pavilion x360 15 2-in-1 Convertible Laptop, Intel Core i5-10210U, 8 GB RAM, 512 GB SSD Storage, 15.6-inch HD Touchscreen Display, Windows 10 Home (15-dq1020nr, 2020 Model)",nan,4.6 out of 5 stars,72,https://www.amazon.com//HP-Convertible-i5-10210U-Touchscreen-15-dq1020nr/dp/B084SDKC2Q/ref=sr_1_2910?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2910
"Lenovo Legion Y740 Gaming Laptop, 17.3"" Full HD IPS 144Hz Screen, Intel Core i7-9750H, NVIDIA GeForce GTX 1660 Ti, 16GB RAM, 256GB SSD + 1TB HDD, RGB Backlit Keyboard, Windows 10 Home, Black (15.6"")",nan,5.0 out of 5 stars,5,https://www.amazon.com//Lenovo-Legion-i7-9750H-Bluetooth-Windows/dp/B082J6HM9C/ref=sr_1_2911?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2911
"2021 HP 17.3"" Full HD IPS Display Laptop, Intel Core i5-10210U Processor, 12GB Memory, 1TB HDD, Backlit Keyboard, DVD, HDMI, WiFi, Webcam, Windows 10 Home",nan,nan,nan,https://www.amazon.com//HP-Display-i5-10210U-Processor-Keyboard/dp/B094DVMTPK/ref=sr_1_2912?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2912
"Dell Latitude 5580 15.6"" Touchscreen Laptop, Intel i5 6300U 2.4Ghz, 32GB DDR4, 256GB NVMe SSD, 1080p FHD, HDMI, USB-C, Webcam, Windows 10 Pro",nan,nan,nan,https://www.amazon.com//Dell-Latitude-5580-Touchscreen-Windows/dp/B09JB2PJM9/ref=sr_1_2913?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2913
"Dell Latitude 5580 15.6"" Touchscreen Laptop, Intel i5 6300U 2.4Ghz, 8GB DDR4, 1TB NVMe SSD, 1080p FHD, HDMI, USB-C, Webcam, Windows 10 Home (Renewed)",$569.99,nan,nan,https://www.amazon.com//Dell-Latitude-5580-Touchscreen-Windows/dp/B09J5GV6S1/ref=sr_1_2914?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2914
"Lenovo Ideapad S340 15.6"" Full HD IPS Touchscreen Laptop, Intel Core i7-8565U Processor up to 4.60GHz, 12GB RAM, 512GB SSD, Wireless-AC, Bluetooth, Windows 10, Onyx Black",$886.90,4.4 out of 5 stars,28,https://www.amazon.com//Lenovo-Touchscreen-Processor-Wireless-AC-Bluetooth/dp/B07Z9LJ8GY/ref=sr_1_2915?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2915
"Dell XPS 13 7390 13.3"" FHD Business Touchscreen Laptop Computer, Intel Quad-Core i5-10210U (Beat i7-8650U), 8GB RAM, 256GB PCIE SSD, WiFi 6, Backlit Keyboard, Fingerprint, Thunderbolt, Windows 10 Pro","$1,199.00",5.0 out of 5 stars,2,https://www.amazon.com//Dell-7390-Touchscreen-Fingerprint-Thunderbolt/dp/B08XQD7J16/ref=sr_1_2916?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2916
"MSI Creator Z16 Creator Z16 A11UET-254 16"" Touchscreen Rugged Notebook - QHD+ - 2560 x 1600 - Intel Core i9 11th Gen i9-11900H 2.50 GHz - 32 GB RAM - 2 TB SSD - Lunar Gray","$2,999.00",nan,nan,https://www.amazon.com//MSI-Creator-Z16-A11UET-254-Touchscreen/dp/B09FSXLWHJ/ref=sr_1_2917?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2917
"Lenovo Legion Y740 15-Inch Iron Grey Laptop (81UH0001US) Intel i7-9750H, 16GB RAM, 256GB SSD, 15.6-inch FHD 1920x1080, NVIDIA GeForce RTX2070, Win10 Home, 720p Webcam, RGB Backlit KB, 230W SlimTip AC",nan,3.1 out of 5 stars,6,https://www.amazon.com//Lenovo-81UH0001US-i7-9750H-15-6-inch-1920x1080/dp/B082MV4KTG/ref=sr_1_2918?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2918
"Lenovo X1 Yoga i7 6600U 2.6Ghz 14"" 2-in-1 Convertible Laptop, 16GB DDR3 RAM, 1TB NVMe PCIe M.2 SSD, Full HD 1080p, Windows 10 Home",nan,nan,nan,https://www.amazon.com//Lenovo-X1-Yoga-Convertible-Windows/dp/B084JHD4V1/ref=sr_1_2919?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2919
"OMEN by HP 17-inch Gaming Laptop w/ 144Hz Anti-Glare G-Sync Display, i7-8750H, GeForce GTX 1060 6 GB, 16GB 2666MHz RAM, 1TB HDD & 128 GB PCIE SSD, Windows 10 Home (17-an120nr, Black), Metal",nan,4.4 out of 5 stars,134,https://www.amazon.com//HP-17-inch-Anti-Glare-i7-8750H-17-an120nr/dp/B07D961VDH/ref=sr_1_2920?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2920
"HP 14"" EliteBook 840 G8 Laptop","$1,999.00",nan,nan,https://www.amazon.com//HP-14-EliteBook-840-Laptop/dp/B095C5QHNN/ref=sr_1_2921?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2921
"HP EliteBook 830 G7 13.3"" Notebook, Intel Core i5-10210U, 8GB DDR4 RAM, 256GB SSD, Windows 10 Pro (1C9J0UT#ABA)","$1,399.00",5.0 out of 5 stars,1,https://www.amazon.com//HP-EliteBook-i5-10210U-1C9J0UT-ABA/dp/B08NS1YK5L/ref=sr_1_2922?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2922
"Lenovo Legion Y545 15.6"" FHD IPS 144Hz Premium Gaming Laptop, Intel 6-Core i7-9750H, 16GB RAM, 256GB PCIe SSD, NVIDIA 1660Ti 6GB, Backlit Keyboard, Windows 10, w/ WOOV Accessory Bundle","$1,875.67",nan,nan,https://www.amazon.com//Lenovo-Premium-i7-9750H-Keyboard-Accessory/dp/B0874TBPWF/ref=sr_1_2923?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2923
"Acer Aspire 5 A515-46-R14K Slim Laptop | 15.6"" Full HD IPS with Microsoft 365 Personal | 12-Month Subscription | Premium Office Apps | PC/Mac Download",$422.51,nan,nan,https://www.amazon.com//Acer-A515-46-R14K-Microsoft-Personal-Subscription/dp/B096TGY4W4/ref=sr_1_2924?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2924
"Dell Latitude E6440 Flagship Business Laptop, Intel Core i5-4200M 2.50GHz Processor, 8GB DDR3 RAM, 500GB HDD, Web-Camera, Windows 10 Professional",nan,3.9 out of 5 stars,5,https://www.amazon.com//Dell-Latitude-Processor-Web-Camera-Professional/dp/B07HCSDZNX/ref=sr_1_2925?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2925
"Dell Latitude 7200 12.3"" 2in1 Notebook Intel i5-8365U - 8GB - 256GB",nan,4.1 out of 5 stars,14,https://www.amazon.com//Dell-Latitude-7200-Notebook-i5-8365U/dp/B07SWRFPWT/ref=sr_1_2926?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2926
"HP EliteBook 840 G3 - 14” FHD, Intel Core i5-6300U 2.4Ghz, 8GB DDR4, 256GB SSD, Bluetooth 4.2, Windows 10 64",nan,4.1 out of 5 stars,7,https://www.amazon.com//HP-EliteBook-840-G3-Bluetooth/dp/B077SZ8RFV/ref=sr_1_2927?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2927
"Gigabyte AERO 15-X9-RT5P 15"" Thin Bezel FHD 144Hz IPS, Intel i7-8750H, NVIDIA GeForce RTX 2070, 2666MHz 16GB RAM, M.2 PCIe 1TB SSD, RGB Keyboard, Win10 Pro, 94Wh Metal Chassis Ultra Slim Gaming Laptop",nan,4.3 out of 5 stars,80,https://www.amazon.com//GIGABYTE-AERO-15-X9-RT5P-i7-8750H-Keyboard/dp/B07MW5VL59/ref=sr_1_2928?dchild=1&keywords=laptop&qid=1634974024&s=pc&sr=1-2928
"ASUS VivoBook S Ultra Thin and Portable Laptop, Intel Core i7-8550U Processor, 8GB DDR4 RAM, 128GB SSD+1TB HDD, 15.6” FHD WideView Display, ASUS NanoEdge Bezel, S510UA-DS71",nan,4.3 out of 5 stars,296,https://www.amazon.com//VivoBook-Portable-i7-8550U-Processor-S510UA-DS71/dp/B077XFNXX1/ref=sr_1_2929?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2929
"Dell XPS 15 9570 Gaming Laptop 8th Gen Intel i9-8950HK 6 cores NVIDIA GTX 1050Ti 4GB 15.6"" 4K UHD Anti-Reflective Touch (1TB SSD|32GB RAM|WIN 10 PRO)",nan,3.1 out of 5 stars,6,https://www.amazon.com//Dell-i9-8950HK-Anti-Reflective-Compatible-Briefcase/dp/B07DZ5Q8P5/ref=sr_1_2930?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2930
"HP OMEN Gaming 15.6"" IPS FHD (1920 x 1080) Laptop AMD Ryzen 7 4800H (8 Cores Beat Intel i7) 16GB DDR4 3200/MHz (Upgradable) 1TB PCIe NVMe SSD, NVIDIA GTX 1660 Ti 6GB, Windows 10 - Mica Silver",nan,nan,nan,https://www.amazon.com//HP-Gaming-Laptop-Upgradable-Windows/dp/B08Y1YMVCZ/ref=sr_1_2931?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2931
"Panasonic Toughbook CF-54 Laptop PC, Intel i5-7300U 2.6GHz, 16GB RAM, 1TB SSD, Windows 10","$2,799.99",5.0 out of 5 stars,3,https://www.amazon.com//Panasonic-Toughbook-i5-7300U-Windows-Warranty/dp/B07PXCY7S9/ref=sr_1_2932?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2932
"ASUS UX550GE-XB71T Zenbook Pro 15.6"" UHD 4K Touch Laptop, Intel Core i7-8750HK, 16GB RAM, 512GB SSD, Win10 Pro, GTX1050Ti",nan,4.2 out of 5 stars,139,https://www.amazon.com//UX550GE-XB71T-Zenbook-Laptop-i7-8750HK-GTX1050Ti/dp/B07CXX4XYY/ref=sr_1_2933?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2933
"2021 Lenovo IdeaPad 15.6"" FHD IPS Touchscreen Laptop PC Intel i5-1135G7 36GB RAM DDR4 512GB NVMe SSD Iris Xe Graphics HDMI USB-C WiFi AX BT Backlit KB Fingerprint Webcam Windows 10 Pro w/ RE USB",$999.99,5.0 out of 5 stars,1,https://www.amazon.com//Lenovo-Touchscreen-i5-1135G7-Graphics-Fingerprint/dp/B09JZ8LNTN/ref=sr_1_2934?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2934
"HP Pavilion 15-Inch HD Touchscreen Laptop, 10th Gen Intel Core i5-1035G1, 8 GB RAM, 512 GB Solid-State Drive, Windows 10 Home (15-cs3010nr, Mineral Silver)",$849.00,4.2 out of 5 stars,19,https://www.amazon.com//HP-Touchscreen-i5-1035G1-Solid-State-15-cs3010nr/dp/B07VQWS9CH/ref=sr_1_2935?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2935
Apple MacBook Pro 13-in M1 8-core GPU 16GB 2TB Space Gray (CTO),"$2,229.93",4.5 out of 5 stars,12,https://www.amazon.com//Apple-MacBook-Pro-8-core-Space/dp/B08ZVYWWRT/ref=sr_1_2936?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2936
"Acer Nitro 5 Gaming Laptop 15.6"" FHD 144Hz IPS Display Intel 4-Core i5-10300H 16GB DDR4 256GB NVMe SSD NVIDIA GeForce RTX 3050 WiFi AX USB C HDMI 2.0 Backlit KB Windows 10 w/RE 32GB USB Drive",nan,4.3 out of 5 stars,11,https://www.amazon.com//Acer-Display-i5-9300H-Prosessor-Keyboard/dp/B08QM8XJX6/ref=sr_1_2937?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2937
"2020 HP 14 inch HD Laptop, Intel Celeron N4000 up to 2.6 GHz, 4GB DDR4, 64GB eMMC Storage, WiFi 5, Webcam, HDMI, Windows 10 S /Legendary Accessories (Google Classroom or Zoom Compatible) (Blue)",nan,4.5 out of 5 stars,93,https://www.amazon.com//HP-14-Laptop-Accessories-Compatible/dp/B08LV7VRCM/ref=sr_1_2938?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2938
"Lenovo ThinkPad T14 Gen 1 20S0002UUS 14"" Notebook - 1366 x 768 - Core i5 i5-10210U - 8 GB RAM - 256 GB SSD - Windows 10 Pro 64-bit - Intel UHD Graphics","$1,453.85",5.0 out of 5 stars,2,https://www.amazon.com//Lenovo-ThinkPad-T14-20S0002UUS-Notebook/dp/B089KKPVV9/ref=sr_1_2939?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2939
"Lenovo ThinkPad T15 Gen 1 20S60029US 15.6"" Notebook - 1920 x 1080 - Core i5 i5-10210U - 8 GB RAM - 256 GB SSD - Black - Windows 10 Pro 64-bit - Intel UHD Graphics - in-Plane Switching (IPS) Techn","$1,649.99",5.0 out of 5 stars,4,https://www.amazon.com//Lenovo-ThinkPad-20S60029US-Notebook-Plane/dp/B089KKVPVZ/ref=sr_1_2940?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2940
"LG Gram 16Z90P Laptop 16"" Ultra-Lightweight, (2560 x 1600), Intel Evo 11th gen CORE i7 , 16GB RAM, 1TB SSD, Windows 11 Home, 22 Hour Battery, Alexa Built-in, 2X USB-C, HDMI, USB-A - Silver","$1,749.99",nan,nan,https://www.amazon.com//LG-16Z90P-Ultra-Lightweight-Windows-Battery/dp/B09G3JTR8K/ref=sr_1_2941?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2941
"NewDell Inspiro.n 15.6"" Anti-Glare LED-Backlit Display Laptop, 10th Generation Intel Core i3-1005G1 Processor, 4GB RAM, 128GB SSD, Wireless+Bluetooth, Windows 10 S",$426.69,3.8 out of 5 stars,5,https://www.amazon.com//Latest_Dell-Anti-Glare-LED-Backlit-Generation-i3-1005G1/dp/B08LH9G9GK/ref=sr_1_2942?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2942
"MSI GF65 Thin 9SEXR-249 15. 6"" 120Hz Gaming Laptop Certified Refurbished",nan,5.0 out of 5 stars,2,https://www.amazon.com//MSI-9SEXR-249-i5-9300H-RTX2060-Renewed/dp/B08BKTSBHP/ref=sr_1_2943?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2943
"HP Spectre X360 15.6 Inch 4K UHD Touch-Screen 512GB SSD + 32GB Optane 1.8GHz i7 2-in-1 Laptop (16GB RAM, Quad-Core i7-10510U, GeForce MX330, Windows 10 Home) Nightfall Black 15-EB0043DX",nan,4.2 out of 5 stars,62,https://www.amazon.com//HP-Touch-Screen-Quad-Core-i7-10510U-15-EB0043DX/dp/B08CS48VZR/ref=sr_1_2944?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2944
"Dell G5 5505 Gaming and Business Laptop (AMD Ryzen 7 4800H 8-Core, 8GB RAM, 512GB SSD, AMD Radeon RX 5600M, 15.6"" Full HD (1920x1080), WiFi, Bluetooth, Webcam, Backlit Keyboard, SD Card, Win 10 Home)",$999.00,5.0 out of 5 stars,1,https://www.amazon.com//Dell-Business-1920x1080-Bluetooth-Keyboard/dp/B0936S1ZVL/ref=sr_1_2945?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2945
"Asus Chromebook C425 Clamshell Laptop, 14"" FHD 4-Way NanoEdge, Intel Core m3-8100Y Processor, 4GB RAM, 128GB eMMC Storage, Backlit KB, Silver, Chrome OS, C425TA-WH348",$489.99,4.4 out of 5 stars,21,https://www.amazon.com//Chromebook-Clamshell-NanoEdge-Processor-C425TA-WH348/dp/B083ZRSWHG/ref=sr_1_2946?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2946
"Dell Latitude 7280 12.5"" Laptop, Intel Core i7 6600U 2.6Ghz, 16GB DDR4, 1TB M.2 SSD, 1080p FHD, USB C Thunderbolt 3, HDMI, Webcam, Windows 10 Home (Renewed)",$654.99,nan,nan,https://www.amazon.com//Dell-Latitude-7280-Thunderbolt-Windows/dp/B09J6BPYX7/ref=sr_1_2947?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2947
"Lenovo ThinkPad X13 Yoga Gen 1 20SX0038US 13.3"" Yes 2 in 1 Notebook - 4K UHD - 3840 x 2160 - Intel i7-10610U Quad-core (4 Core) 1.8GHz - 16GB RAM - 1TB SSD - Black","$2,329.00",nan,nan,https://www.amazon.com//Lenovo-ThinkPad-Yoga-20SX0038US-Notebook/dp/B08GBZFDPX/ref=sr_1_2948?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2948
"Dell Latitude 5491 1920 x 1080 LCD Laptop with Intel Core i7-8850H 2.6 GHz Hexa-Core, 16GB RAM, 512GB SSD, 14"" (2K7MW)","$1,386.99",5.0 out of 5 stars,1,https://www.amazon.com//Dell-Latitude-i7-8850H-Hexa-Core-2K7MW/dp/B07FPFQZ2M/ref=sr_1_2949?dchild=1&keywords=laptop&qid=1634974027&s=pc&sr=1-2949
